id,manufacturer,model,model_year,variant,segment,seats,price_local,currency,range_km,range_rating,battery_capacity_kwh,battery_chemistry,efficiency_wh_km,fast_charge_kw,charge_10_80_min,drivetrain,power_kw,torque_nm,acceleration_0_100_s,top_speed_kmh,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,cargo_volume_l,frunk_volume_l,towing_capacity_kg,curb_weight_kg,onboard_charger_kw,charge_port_type,v2l_capable,plug_and_charge,range_city_km,range_highway_km
byd-atto-3-comfort-2023,BYD,Atto 3,2023,Comfort,crossover,5,36990,GBP,420,wltp,60.5,lfp,156,89,38,fwd,150,310,7.3,160,4455,1875,1615,2720,175,440,,,1825,11,ccs,true,,,
byd-atto-3-comfort-2025,BYD,Atto 3,2025,Comfort,crossover,5,37730,GBP,420,wltp,60.5,lfp,156,110,36,fwd,150,310,7.3,160,4455,1875,1615,2720,175,440,,,1825,11,ccs,true,,,
byd-dolphin-active-2024,BYD,Dolphin,2024,Active,hatchback,5,25490,GBP,340,wltp,44.9,lfp,132,60,38,fwd,70,180,12.3,150,4290,1770,1570,2700,130,345,,,1650,7,ccs,true,,,
byd-dolphin-comfort-2024,BYD,Dolphin,2024,Comfort,hatchback,5,29490,GBP,427,wltp,60.4,lfp,145,88,41,fwd,150,310,7.0,160,4290,1770,1570,2700,130,345,,,1733,11,ccs,true,,,
byd-dolphin-comfort-2026,BYD,Dolphin,2026,Comfort,hatchback,5,30220,GBP,427,wltp,60.4,lfp,145,88,41,fwd,150,310,7.0,160,4290,1770,1570,2700,130,345,,,1733,11,ccs,true,,,
byd-seal-design-2024,BYD,Seal,2024,Design RWD,sedan,5,45695,GBP,570,wltp,82.5,lfp,174,150,36,rwd,230,360,5.9,180,4800,1875,1460,2920,150,400,53,,2130,11,ccs,true,,,
byd-seal-excellence-2024,BYD,Seal,2024,Excellence AWD,sedan,5,48695,GBP,520,wltp,82.5,lfp,186,150,36,awd,390,670,3.8,180,4800,1875,1460,2920,150,400,53,,2260,11,ccs,true,,,
byd-seal-design-2026,BYD,Seal,2026,Design RWD,sedan,5,45730,GBP,570,wltp,82.5,lfp,174,150,37,rwd,230,360,5.9,180,4800,1875,1460,2920,150,485,72,,2130,11,ccs,true,,,
byd-seal-excellence-2026,BYD,Seal,2026,Excellence AWD,sedan,5,48730,GBP,520,wltp,82.5,lfp,186,150,37,awd,390,670,3.8,180,4800,1875,1460,2920,150,485,72,,2260,11,ccs,true,,,
byd-sealion-7-comfort-2025,BYD,Sealion 7,2025,Comfort RWD,suv,5,46990,GBP,482,wltp,82.5,lfp,194,150,32,rwd,230,380,6.7,215,4830,1925,1620,2930,163,520,,,2225,11,ccs,true,,,
byd-sealion-7-design-2025,BYD,Sealion 7,2025,Design AWD,suv,5,51990,GBP,456,wltp,82.5,lfp,204,150,32,awd,390,690,4.5,215,4830,1925,1620,2930,163,520,,,2340,11,ccs,true,,,
byd-sealion-7-excellence-2025,BYD,Sealion 7,2025,Excellence AWD,suv,5,58990,GBP,502,wltp,91.3,lfp,219,230,24,awd,390,690,4.5,215,4830,1925,1620,2930,163,520,,,2435,11,ccs,true,,,
byd-dolphin-surf-active-2025,BYD,Dolphin Surf,2025,30 kWh Active,hatchback,4,18650,GBP,220,wltp,30.0,lfp,155,65,29,fwd,65,175,11.1,150,3990,1720,1590,2500,,308,0,0,1369,11,ccs,true,,,
byd-dolphin-surf-boost-2025,BYD,Dolphin Surf,2025,43.2 kWh Boost,hatchback,4,21950,GBP,322,wltp,43.2,lfp,156,85,32,fwd,65,175,12.1,150,3990,1720,1590,2500,,308,0,0,1445,11,ccs,true,,,
byd-dolphin-surf-comfort-2025,BYD,Dolphin Surf,2025,43.2 kWh Comfort,hatchback,4,23950,GBP,311,wltp,43.2,lfp,160,85,32,fwd,115,220,9.1,150,3990,1720,1590,2500,,308,0,0,1465,11,ccs,true,,,
byd-atto-2-648-kwh-2025,BYD,Atto 2,2025,64.8 kWh,crossover,5,34950,GBP,430,wltp,58.0,lfp,174,155,26,fwd,150,310,7.9,159,4310,1830,1675,2620,,450,,750,1795,11,ccs,true,,,
changan-deepal-s05-rwd-max-2026,Changan,Deepal S05,2026,RWD Max,suv,5,37990,GBP,484,wltp,68.0,lfp,159,200,23,rwd,200,290,7.5,180,4598,1900,1600,2880,,492,159,1600,2015,11,ccs,true,,,
changan-deepal-s05-4wd-max-2026,Changan,Deepal S05,2026,4WD Max,suv,5,39990,GBP,446,wltp,68.0,lfp,175,200,23,awd,320,502,5.5,180,4598,1900,1600,2880,,492,159,1600,2115,11,ccs,true,,,
changan-deepal-s07-standard-2026,Changan,Deepal S07,2026,Standard,suv,5,39990,GBP,475,wltp,78.0,nmc,186,93,49,rwd,160,320,7.9,180,4750,1930,1625,2900,,510,125,1500,2148,11,ccs,true,,,
jaecoo-5-ev-2025,Jaecoo,5 EV,2025,,suv,5,27505,GBP,400,wltp,60.9,lfp,147,130,33,fwd,155,287,7.7,174,4380,1860,1650,2620,150,480,,,1765,11,ccs,,,,
jeep-avenger-electric-2025,Jeep,Avenger Electric,2025,,crossover,5,34999,GBP,399,wltp,54.0,nmc,158,100,35,fwd,115,260,9.0,150,4084,1797,1536,2557,,355,,,1536,11,ccs,,,,
jeep-compass-electric-74-kwh-2025,Jeep,Compass Electric,2025,74 kWh,suv,5,36999,GBP,499,wltp,74.0,nmc,175,160,30,fwd,157,345,8.5,180,4552,1928,1652,2795,200,550,,,,11,ccs,,,,
kgm-torres-evx-2025,KGM,Torres EVX,2025,,suv,5,36995,GBP,462,wltp,73.4,lfp,181,120,37,fwd,152,339,8.1,175,4715,1890,1725,2680,,839,,1500,1915,11,ccs,true,,,
leapmotor-t03-2025,Leapmotor,T03,2025,,hatchback,4,14495,GBP,265,wltp,37.3,lfp,163,48,53,fwd,70,159,12.7,130,3620,1652,1577,2400,,210,0,0,1250,6.6,ccs,,,,
leapmotor-b10-67.1-kwh-2025,Leapmotor,B10,2025,67.1 kWh,suv,5,31495,GBP,434,wltp,67.1,lfp,183,168,26,rwd,160,240,8.0,170,4515,1873,1652,2735,,430,0,750,1920,11,ccs,true,,,
leapmotor-c10-rwd-69.9-kwh-2025,Leapmotor,C10,2025,RWD 69.9 kWh,suv,5,32750,GBP,354,wltp,69.9,lfp,197,84,30,rwd,160,320,7.5,170,4739,1900,1680,2825,,435,,750,1940,6.6,ccs,,,,
lexus-rz-350e-2026,Lexus,RZ,2026,350e,suv,5,53995,GBP,568,wltp,77.0,nmc,154,150,30,fwd,167,269,7.5,160,4805,1895,1635,2850,,522,,,2000,11,ccs,,,,
lexus-rz-500e-2026,Lexus,RZ,2026,500e,suv,5,58595,GBP,500,wltp,77.0,nmc,175,150,30,awd,280,435,4.6,160,4805,1895,1635,2850,,522,,,2100,11,ccs,,,,
lexus-rz-550e-f-sport-2026,Lexus,RZ,2026,550e F SPORT,suv,5,67795,GBP,451,wltp,77.0,nmc,194,150,30,awd,300,538,4.4,180,4805,1895,1635,2850,,522,,,2270,11,ccs,,,,
lotus-evija-2025,Lotus,Evija,2025,,sedan,2,2399994,GBP,314,wltp,93.0,nmc,,350,15,awd,1500,1704,2.8,349,4459,2000,1122,2620,,,,0,1680,11,ccs,,,,
lotus-eletre-600-2025,Lotus,Eletre,2025,600,suv,5,84990,GBP,600,wltp,109.0,nmc,214,367,20,awd,450,710,4.3,256,5103,2231,1631,3019,162,611,46,2250,2565,22,ccs,,,,
lotus-eletre-900-2025,Lotus,Eletre,2025,900,suv,5,129990,GBP,450,wltp,109.0,nmc,242,367,20,awd,675,985,2.95,265,5103,2231,1631,3019,162,611,46,2250,2725,22,ccs,,,,
lotus-emeya-600-2025,Lotus,Emeya,2025,600,sedan,5,84990,GBP,610,wltp,102.0,nmc,187,420,14,awd,450,710,4.15,250,5139,2005,1464,3069,162,688,46,,2555,22,ccs,,,,
lotus-emeya-900-2025,Lotus,Emeya,2025,900,sedan,5,139990,GBP,440,wltp,102.0,nmc,232,420,14,awd,675,985,2.78,250,5139,2005,1464,3069,162,688,46,,2685,22,ccs,,,,
maserati-granturismo-folgore-2025,Maserati,GranTurismo Folgore,2025,,sedan,4,179950,GBP,455,wltp,92.5,nmc,184,270,22,awd,560,1350,2.7,325,4959,1957,1353,2929,,310,,,2260,22,ccs,,,,
maserati-grancabrio-folgore-2025,Maserati,GranCabrio Folgore,2025,,sedan,4,185610,GBP,419,wltp,92.5,nmc,199,270,18,awd,560,1350,2.8,290,4971,1957,1353,2929,,154,,,2400,22,ccs,,,,
maserati-grecale-folgore-2025,Maserati,Grecale Folgore,2025,,suv,5,99165,GBP,501,wltp,105.0,nmc,241,150,30,awd,410,820,4.1,220,4847,1979,1667,2901,,535,,,2480,22,ccs,,,,
maxus-edeliver-3-35-kwh-2025,Maxus,eDeliver 3,2025,35 kWh,van,2,31000,GBP,194,wltp,35.0,lfp,180,50,45,fwd,90,250,,120,4535,1780,1895,2910,,,,0,1455,6.6,ccs,,,,
maxus-edeliver-3-52.5-kwh-2025,Maxus,eDeliver 3,2025,52.5 kWh,van,2,34000,GBP,244,wltp,52.5,lfp,215,50,45,fwd,90,250,,120,4535,1780,1895,2910,,,,0,1555,6.6,ccs,,,,
maxus-edeliver-5-64-kwh-2025,Maxus,eDeliver 5,2025,64 kWh,van,2,34000,GBP,335,wltp,64.0,lfp,191,90,42,fwd,120,240,10.7,120,4800,1874,1960,2945,,,,0,1780,11,ccs,,,,
maxus-edeliver-7-2025,Maxus,eDeliver 7,2025,,van,2,44995,GBP,365,wltp,88.0,lfp,241,90,43,fwd,150,330,11.0,130,5364,1990,1990,3366,,,,0,,11,ccs,,,,
maxus-edeliver-9-52-kwh-2025,Maxus,eDeliver 9,2025,52 kWh,van,3,63000,GBP,237,wltp,52.0,lfp,219,150,35,fwd,150,310,,100,5546,2062,2525,3366,,,,0,,11,ccs,,,,
maxus-edeliver-9-72-kwh-2025,Maxus,eDeliver 9,2025,72 kWh,van,3,67000,GBP,288,wltp,72.0,lfp,250,150,40,fwd,150,310,,100,5546,2062,2525,3366,,,,0,,11,ccs,,,,
maxus-edeliver-9-89-kwh-2025,Maxus,eDeliver 9,2025,89 kWh,van,3,71000,GBP,353,wltp,89.0,lfp,252,150,45,fwd,150,310,,100,5940,2062,2525,3760,,,,0,,11,ccs,,,,
maxus-t90-ev-2025,Maxus,T90 EV,2025,,truck,5,49950,GBP,354,wltp,88.5,lfp,250,80,45,rwd,150,310,12.0,120,5365,1900,1809,3155,,,,1500,2375,11,ccs,,,,
maxus-mifa-9-2025,Maxus,MIFA 9,2025,,van,7,65290,GBP,435,wltp,90.0,nmc,207,114,40,fwd,180,350,9.2,180,5270,2000,1840,3200,,,,1000,2480,11,ccs,,,,
mazda-6e-78-kwh-2026,Mazda,6e,2026,78 kWh,sedan,5,38995,GBP,560,wltp,78.0,lfp,155,195,24,rwd,190,320,7.9,175,4921,1890,1491,2895,,337,70,1500,1953,11,ccs,true,,,
mercedes-benz-eqa-250-plus-2025,Mercedes-Benz,EQA,2025,250+,suv,5,49750,GBP,560,wltp,70.5,nmc,232,102,35,fwd,140,385,8.6,159,4463,1834,1620,2729,,340,0,1500,2050,11,ccs,false,true,619,386
mercedes-benz-eqa-300-4matic-2025,Mercedes-Benz,EQA,2025,300 4MATIC,suv,5,48495,GBP,451,wltp,66.5,nmc,168,100,35,awd,168,385,7.7,159,4463,1834,1620,2729,,340,0,1500,2110,11,ccs,false,true,,
mercedes-benz-eqa-350-4matic-2025,Mercedes-Benz,EQA,2025,350 4MATIC,suv,5,49995,GBP,346,wltp,66.5,nmc,192,100,35,awd,215,520,6.0,159,4463,1834,1620,2729,,340,0,1500,2145,11,ccs,false,true,,
mercedes-benz-glb-electric-250-plus-2026,Mercedes-Benz,GLB Electric,2026,250+,suv,7,49500,GBP,631,wltp,85.0,nmc,153,320,18,fwd,200,335,,209,4684,1834,1667,2829,,495,0,1400,2105,11,ccs,false,,,
mercedes-benz-glb-electric-350-4matic-2026,Mercedes-Benz,GLB Electric,2026,350 4MATIC,suv,7,55100,GBP,615,wltp,85.0,nmc,157,320,18,awd,260,516,,209,4684,1834,1667,2829,,495,0,1800,2200,11,ccs,false,,,
mercedes-benz-glc-electric-400-4matic-2026,Mercedes-Benz,GLC Electric,2026,400 4MATIC,suv,5,60350,GBP,714,wltp,94.0,nmc,149,330,22,awd,360,800,4.7,209,4845,1913,1644,2972,,570,128,2400,2535,11,ccs,,,,
mercedes-benz-cla-electric-250-plus-2025,Mercedes-Benz,CLA Electric,2025,250+,sedan,5,45615,GBP,492,wltp,85.0,nmc,196,353,18,rwd,200,335,7.2,209,4723,1855,1468,2790,,405,101,1500,2055,11,ccs,false,true,520,345
mercedes-benz-cla-electric-350-4matic-2026,Mercedes-Benz,CLA Electric,2026,350 4MATIC,sedan,5,54000,GBP,480,wltp,85.0,nmc,201,353,18,awd,260,516,5.3,209,4723,1855,1468,2790,,405,101,1800,2135,11,ccs,false,true,,
mercedes-benz-cla-shooting-brake-electric-250-plus-2025,Mercedes-Benz,CLA Shooting Brake Electric,2025,250+,sedan,5,47750,GBP,477,wltp,85.0,nmc,202,353,16,rwd,200,335,6.8,209,4723,1855,1469,2790,,455,101,1500,2075,11,ccs,false,true,,
mercedes-benz-cla-shooting-brake-electric-350-4matic-2026,Mercedes-Benz,CLA Shooting Brake Electric,2026,350 4MATIC,sedan,5,56000,GBP,465,wltp,85.0,nmc,207,353,18,awd,260,516,5.3,209,4723,1855,1469,2790,,455,101,1800,2155,11,ccs,false,true,,
mercedes-benz-eqe-saloon-350-plus-2025,Mercedes-Benz,EQE Saloon,2025,350+,sedan,5,69365,GBP,679,wltp,96.0,nmc,161,170,32,rwd,235,565,6.1,210,4964,1961,1510,3120,,430,0,750,2310,11,ccs,false,true,,
mercedes-benz-eqe-saloon-500-4matic-2025,Mercedes-Benz,EQE Saloon,2025,500 4MATIC,sedan,5,82605,GBP,621,wltp,90.6,nmc,166,170,32,awd,300,858,4.7,210,4964,1961,1510,3120,,430,0,750,2430,11,ccs,false,true,,
mercedes-benz-eqe-saloon-amg-53-4matic-plus-2025,Mercedes-Benz,EQE Saloon,2025,AMG 53 4MATIC+,sedan,5,114750,GBP,467,wltp,90.6,nmc,221,170,32,awd,460,950,3.5,220,4964,1961,1510,3120,,430,0,750,2600,11,ccs,false,true,,
mercedes-benz-eqe-suv-350-plus-2025,Mercedes-Benz,EQE SUV,2025,350+,suv,5,76870,GBP,607,wltp,96.0,nmc,180,170,32,rwd,215,565,6.4,210,4863,1940,1686,3030,180,520,0,750,2380,11,ccs,false,true,,
mercedes-benz-eqe-suv-350-4matic-2025,Mercedes-Benz,EQE SUV,2025,350 4MATIC,suv,5,81370,GBP,549,wltp,90.6,nmc,188,170,32,awd,215,765,6.0,210,4863,1940,1686,3030,180,520,0,750,2510,11,ccs,false,true,,
mercedes-benz-eqe-suv-500-4matic-2025,Mercedes-Benz,EQE SUV,2025,500 4MATIC,suv,5,91935,GBP,587,wltp,96.0,nmc,186,170,35,awd,300,858,4.7,210,4863,1940,1686,3030,180,520,0,750,2575,22,ccs,false,true,,
mercedes-benz-eqe-suv-amg-53-4matic-plus-2025,Mercedes-Benz,EQE SUV,2025,AMG 53 4MATIC+,suv,5,124995,GBP,451,wltp,90.6,nmc,229,170,32,awd,460,1000,3.5,220,4863,1940,1686,3030,180,520,0,750,2690,22,ccs,false,true,,
mercedes-benz-eqs-saloon-350-2025,Mercedes-Benz,EQS Saloon,2025,350,sedan,5,99845,GBP,659,wltp,96.0,nmc,166,170,32,rwd,215,565,6.7,210,5223,1926,1512,3210,,610,0,750,2480,11,ccs,false,true,,
mercedes-benz-eqs-saloon-450-plus-2025,Mercedes-Benz,EQS Saloon,2025,450+,sedan,5,112620,GBP,822,wltp,118.0,nmc,163,200,33,rwd,265,569,6.2,210,5223,1926,1518,3210,,620,0,750,2545,11,ccs,false,true,949,652
mercedes-benz-eqs-saloon-450-4matic-2025,Mercedes-Benz,EQS Saloon,2025,450 4MATIC,sedan,5,115920,GBP,639,wltp,118.0,nmc,210,200,33,awd,265,800,5.7,210,5223,1926,1518,3210,,620,0,750,2640,11,ccs,false,true,,
mercedes-benz-eqs-suv-450-4matic-2025,Mercedes-Benz,EQS SUV,2025,450 4MATIC,suv,7,129480,GBP,641,wltp,118.0,nmc,209,200,33,awd,265,800,6.2,210,5125,2034,1718,3210,,645,0,2500,2810,11,ccs,false,true,,
mercedes-benz-eqs-suv-580-4matic-2025,Mercedes-Benz,EQS SUV,2025,580 4MATIC,suv,7,139480,GBP,641,wltp,118.0,nmc,209,200,33,awd,400,858,4.8,210,5125,2034,1718,3210,,645,0,2500,2930,11,ccs,false,true,,
mercedes-benz-eqs-suv-maybach-680-2025,Mercedes-Benz,EQS SUV,2025,Maybach 680,suv,5,200870,GBP,483,wltp,118.0,nmc,278,200,35,awd,484,950,4.4,210,5125,2034,1718,3210,,645,0,,3100,11,ccs,false,true,,
mercedes-benz-eqv-300-long-2025,Mercedes-Benz,EQV,2025,300 Long,van,7,92265,GBP,357,wltp,90.0,nmc,252,110,45,fwd,150,362,12.1,159,5140,1928,1901,3200,,1410,0,,2610,11,ccs,false,false,,
mercedes-benz-eqv-300-extra-long-2025,Mercedes-Benz,EQV,2025,300 Extra-Long,van,7,95265,GBP,349,wltp,90.0,nmc,258,110,45,fwd,150,362,12.1,159,5370,1928,1901,3430,,1410,0,,2660,11,ccs,false,false,,
mercedes-benz-g-580-2025,Mercedes-Benz,G 580,2025,,suv,5,154870,GBP,473,wltp,116.0,nmc,245,200,35,awd,432,1164,4.7,180,4624,1985,1986,2890,250,620,0,0,3085,11,ccs,false,false,,
mercedes-benz-evito-tourer-2025,Mercedes-Benz,eVito Tourer,2025,,van,9,83850,GBP,367,wltp,90.0,nmc,245,110,45,fwd,150,362,,159,5370,1928,1910,3430,,,,0,2680,11,ccs,false,false,,
mercedes-benz-esprinter-2025,Mercedes-Benz,eSprinter,2025,,van,3,73260,GBP,438,wltp,113.0,nmc,258,115,42,fwd,150,360,,120,6967,2020,2700,4325,,,,1500,3200,11,ccs,false,false,,
mg-mg4-ev-standard-range-2025,MG,MG4 EV,2025,Standard Range,hatchback,5,27245,GBP,350,wltp,50.8,lfp,171,87,35,rwd,125,250,7.7,159,4287,1836,1504,2705,,363,0,500,1710,6.6,ccs,true,false,443,274
mg-mg4-ev-long-range-2025,MG,MG4 EV,2025,Long Range,hatchback,5,29745,GBP,451,wltp,61.7,nmc,174,142,25,rwd,150,250,7.9,159,4287,1836,1504,2705,,363,0,500,1726,6.6,ccs,true,false,531,330
mg-mg4-ev-extended-range-2025,MG,MG4 EV,2025,Extended Range,hatchback,5,36745,GBP,520,wltp,74.4,nmc,154,144,30,rwd,180,350,6.9,180,4287,1836,1516,2705,,363,0,500,1826,6.6,ccs,true,false,627,306
mg-mg4-ev-xpower-2025,MG,MG4 EV,2025,XPOWER,hatchback,5,33995,GBP,385,wltp,61.7,nmc,183,142,26,awd,320,600,3.8,200,4287,1836,1516,2705,,363,0,500,1875,6.6,ccs,true,false,,
mg-s5-ev-standard-range-2025,MG,S5 EV,2025,Standard Range,suv,5,28495,GBP,340,wltp,49.0,lfp,164,120,24,rwd,125,350,8.1,190,4476,1849,1621,2705,,453,0,750,1655,6.6,ccs,true,false,,
mg-s5-ev-long-range-2025,MG,S5 EV,2025,Long Range,suv,5,31245,GBP,480,wltp,62.1,nmc,171,139,31,rwd,170,350,6.3,190,4476,1849,1621,2705,,453,0,750,1755,6.6,ccs,true,false,539,330
mg-s6-ev-long-range-2025,MG,S6 EV,2025,Long Range,suv,5,37995,GBP,529,wltp,74.3,nmc,267,144,36,rwd,180,350,7.3,200,4708,1912,1672,2835,,674,124,1500,1983,11,ccs,true,false,595,370
mg-s6-ev-dual-motor-2025,MG,S6 EV,2025,Dual Motor,suv,5,43995,GBP,484,wltp,74.3,nmc,175,144,38,awd,265,540,5.1,200,4708,1912,1672,2835,,674,124,1500,2100,11,ccs,true,false,,
mg-im5-standard-range-2025,MG,IM5,2025,Standard Range,sedan,5,39450,GBP,489,wltp,75.0,nmc,175,350,26,rwd,217,450,6.8,220,4931,1960,1474,,,457,18,,2050,11,ccs,,false,,
mg-im5-long-range-2025,MG,IM5,2025,Long Range,sedan,5,44995,GBP,710,wltp,96.5,nmc,160,369,17,rwd,300,500,5.2,220,4931,1960,1474,,,457,18,,2210,11,ccs,,false,,
mg-im5-performance-2025,MG,IM5,2025,Performance,sedan,5,48495,GBP,483,wltp,96.5,nmc,227,369,17,awd,553,800,3.2,270,4931,1960,1474,,,457,18,,2400,11,ccs,,false,,
mg-im6-long-range-2025,MG,IM6,2025,Long Range,suv,5,47995,GBP,625,wltp,96.5,nmc,193,369,17,rwd,300,500,5.4,235,4904,1988,1669,,,665,32,,2320,11,ccs,,false,,
mg-im6-performance-2025,MG,IM6,2025,Performance,suv,5,50995,GBP,555,wltp,96.5,nmc,198,369,17,awd,553,800,3.5,235,4904,1988,1669,,,665,32,,2450,11,ccs,,false,,
mg-cyberster-trophy-2025,MG,Cyberster,2025,Trophy,sedan,2,54995,GBP,509,wltp,74.4,nmc,166,150,38,rwd,250,475,5.0,195,4535,1913,1331,2690,,249,0,,1900,6.6,ccs,false,false,,
mg-cyberster-gt-2025,MG,Cyberster,2025,GT,sedan,2,59995,GBP,444,wltp,74.4,nmc,190,150,38,awd,375,725,3.2,200,4535,1913,1331,2690,,249,0,,2000,6.6,ccs,false,false,,
mini-cooper-electric-e-2025,Mini,Cooper Electric,2025,E,hatchback,4,30000,GBP,306,wltp,36.6,nmc,136,75,28,fwd,135,230,7.3,170,3862,1758,1460,2526,,210,0,,1440,11,ccs,false,true,,
mini-cooper-electric-se-2025,Mini,Cooper Electric,2025,SE,hatchback,4,34500,GBP,402,wltp,49.2,nmc,139,95,30,fwd,160,330,6.7,170,3862,1758,1460,2526,,210,0,,1535,11,ccs,false,true,,
mini-aceman-e-2025,Mini,Aceman,2025,E,crossover,5,31800,GBP,309,wltp,38.5,nmc,142,75,30,fwd,135,230,7.9,170,4079,1755,1514,2606,,300,0,,1515,11,ccs,false,true,,
mini-aceman-se-2025,Mini,Aceman,2025,SE,crossover,5,36300,GBP,406,wltp,54.2,nmc,152,95,30,fwd,160,330,7.1,170,4079,1755,1514,2606,,300,0,,1620,11,ccs,false,true,,
mini-aceman-jcw-2025,Mini,Aceman,2025,JCW,crossover,5,40800,GBP,391,wltp,54.2,nmc,158,95,30,fwd,190,350,6.4,200,4079,1755,1514,2606,,300,0,,1650,11,ccs,false,true,,
mini-countryman-electric-e-2025,Mini,Countryman Electric,2025,E,suv,5,42000,GBP,462,wltp,64.7,nmc,159,128,33,fwd,150,249,8.6,171,4433,1843,1656,2692,,460,0,750,1940,11,ccs,false,true,563,354
mini-countryman-electric-se-all4-2025,Mini,Countryman Electric,2025,SE ALL4,suv,5,47000,GBP,428,wltp,64.7,nmc,172,128,35,awd,230,494,5.6,180,4433,1843,1656,2692,,460,0,1200,2060,11,ccs,false,true,,
nissan-leaf-standard-range-52-kwh-2026,Nissan,Leaf,2026,Standard Range 52 kWh,hatchback,5,28500,GBP,436,wltp,52.0,nmc,136,105,30,fwd,130,254,8.6,159,4350,1810,1550,2670,,437,0,975,1750,11,ccs,true,false,,
nissan-leaf-extended-range-75-kwh-2026,Nissan,Leaf,2026,Extended Range 75 kWh,hatchback,5,32249,GBP,623,wltp,75.1,nmc,137,150,32,fwd,160,355,7.6,159,4350,1810,1550,2670,,437,0,975,1956,11,ccs,true,false,,
nissan-ariya-63-kwh-2025,Nissan,Ariya,2025,63 kWh,suv,5,37500,GBP,403,wltp,63.0,nmc,178,130,28,fwd,160,300,7.5,160,4595,1850,1660,2775,,468,0,750,1950,22,ccs,false,false,,
nissan-ariya-87-kwh-2025,Nissan,Ariya,2025,87 kWh,suv,5,39500,GBP,531,wltp,87.0,nmc,187,130,48,fwd,178,300,7.6,160,4595,1850,1660,2775,,468,0,750,2121,22,ccs,false,false,,
nissan-ariya-e-4orce-87-kwh-2025,Nissan,Ariya,2025,e-4ORCE 87 kWh,suv,5,45500,GBP,513,wltp,87.0,nmc,193,130,38,awd,225,600,5.7,200,4595,1850,1660,2775,,408,0,750,2188,22,ccs,false,false,,
nissan-ariya-e-4orce-nismo-2025,Nissan,Ariya,2025,e-4ORCE Nismo,suv,5,56630,GBP,420,wltp,87.0,nmc,236,130,38,awd,320,600,5.0,200,4655,1850,1650,2775,,408,0,750,2210,22,ccs,false,false,,
nissan-micra-electric-standard-range-40-kwh-2026,Nissan,Micra Electric,2026,Standard Range 40 kWh,hatchback,5,21495,GBP,315,wltp,40.0,nmc,145,80,30,fwd,90,,,160,3974,1830,1544,2510,,300,0,,1400,11,ccs,true,false,,
nissan-micra-electric-extended-range-52-kwh-2026,Nissan,Micra Electric,2026,Extended Range 52 kWh,hatchback,5,23245,GBP,414,wltp,52.0,nmc,143,100,30,fwd,110,,,160,3974,1830,1544,2510,,300,0,,1524,11,ccs,true,false,,
pininfarina-battista-2025,Pininfarina,Battista,2025,,sedan,2,2000000,GBP,450,wltp,120.0,nmc,267,180,30,awd,1400,2340,1.9,350,4912,2058,1214,2600,,,,0,2150,22,ccs,,,,
rimac-nevera-2025,Rimac,Nevera,2025,,sedan,2,2000000,GBP,547,wltp,120.0,nmc,219,500,22,awd,1408,2360,1.8,412,4750,1986,1208,2745,,100,,0,2150,22,ccs,,,,
rolls-royce-spectre-2025,Rolls-Royce,Spectre,2025,,sedan,4,332000,GBP,459,wltp,102.0,nmc,222,195,37,awd,430,900,4.5,250,5475,2144,1573,3210,,,,0,2975,11,ccs,,,,
skoda-elroq-60-2025,Skoda,Elroq,2025,60,crossover,5,33460,GBP,426,wltp,59.0,nmc,156,165,24,rwd,150,310,7.7,160,4488,1884,1625,2765,186,470,,,1965,11,ccs,,,,
skoda-elroq-85-2025,Skoda,Elroq,2025,85,crossover,5,38460,GBP,571,wltp,77.0,nmc,153,175,25,rwd,210,545,6.4,180,4488,1884,1625,2765,186,470,,,2090,11,ccs,,,,
skoda-elroq-vrs-2025,Skoda,Elroq,2025,vRS,crossover,5,43960,GBP,547,wltp,79.0,nmc,162,175,25,awd,250,679,5.4,180,4488,1884,1625,2765,186,470,,,2200,11,ccs,,,,
skoda-enyaq-60-2025,Skoda,Enyaq,2025,60,suv,5,39010,GBP,415,wltp,59.0,nmc,161,165,24,rwd,150,310,8.1,160,4658,1879,1622,2766,183,585,,,2050,11,ccs,,,,
skoda-enyaq-85-2025,Skoda,Enyaq,2025,85,suv,5,44300,GBP,560,wltp,77.0,nmc,156,175,25,rwd,210,545,6.7,180,4658,1879,1622,2766,183,585,,,2170,11,ccs,,,,
skoda-enyaq-85x-2025,Skoda,Enyaq,2025,85x,suv,5,48750,GBP,548,wltp,77.0,nmc,159,175,25,awd,210,545,6.7,180,4658,1879,1622,2766,183,585,,,2270,11,ccs,,,,
skoda-enyaq-vrs-2025,Skoda,Enyaq,2025,vRS,suv,5,51660,GBP,545,wltp,77.0,nmc,160,175,25,awd,220,460,6.5,180,4658,1879,1622,2766,183,585,,,2300,11,ccs,,,,
skoda-enyaq-coupe-85-2025,Skoda,Enyaq Coupe,2025,85,suv,5,46300,GBP,572,wltp,77.0,nmc,153,175,25,rwd,210,545,6.7,180,4658,1879,1607,2766,183,570,,,2170,11,ccs,,,,
skoda-enyaq-coupe-85x-2025,Skoda,Enyaq Coupe,2025,85x,suv,5,50750,GBP,556,wltp,77.0,nmc,157,175,25,awd,210,545,6.7,180,4658,1879,1607,2766,183,570,,,2270,11,ccs,,,,
