id,manufacturer,model,model_year,variant,segment,seats,price_local,currency,range_km,range_rating,battery_capacity_kwh,battery_chemistry,efficiency_wh_km,fast_charge_kw,charge_10_80_min,drivetrain,power_kw,torque_nm,acceleration_0_100_s,top_speed_kmh,length_mm,width_mm,height_mm,wheelbase_mm,ground_clearance_mm,cargo_volume_l,frunk_volume_l,towing_capacity_kg,curb_weight_kg,onboard_charger_kw,charge_port_type,v2l_capable,plug_and_charge,range_city_km,range_highway_km
porsche-taycan-cross-turismo-4s-2025,Porsche,Taycan Cross Turismo,2025,4S,crossover,5,131000,EUR,605,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-4s-2026,Porsche,Taycan Cross Turismo,2026,4S,crossover,5,131000,EUR,605,wltp,97,nmc,,320,,awd,360,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-turbo-s-2024,Porsche,Taycan Cross Turismo,2024,Turbo S,crossover,5,216000,EUR,570,wltp,97,nmc,,320,,awd,560,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-turbo-s-2025,Porsche,Taycan Cross Turismo,2025,Turbo S,crossover,5,216000,EUR,570,wltp,97,nmc,,320,,awd,560,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-taycan-cross-turismo-turbo-s-2026,Porsche,Taycan Cross Turismo,2026,Turbo S,crossover,5,216000,EUR,570,wltp,97,nmc,,320,,awd,560,,,,4963,1966,1425,2900,,,,,,11,ccs,,,,
porsche-macan-base-2025,Porsche,Macan,2025,base RWD,suv,5,76000,EUR,613,wltp,94,nmc,,270,21,rwd,265,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
porsche-macan-base-2026,Porsche,Macan,2026,base RWD,suv,5,76000,EUR,613,wltp,94,nmc,,270,21,rwd,265,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
porsche-macan-4-2024,Porsche,Macan,2024,Macan 4,suv,5,82200,EUR,549,wltp,94,nmc,,270,21,awd,300,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
porsche-macan-4-2025,Porsche,Macan,2025,Macan 4,suv,5,82200,EUR,549,wltp,94,nmc,,270,21,awd,300,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
porsche-macan-4-2026,Porsche,Macan,2026,Macan 4,suv,5,82200,EUR,549,wltp,94,nmc,,270,21,awd,300,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
porsche-macan-4s-2025,Porsche,Macan,2025,Macan 4S,suv,5,94000,EUR,545,wltp,94,nmc,,270,21,awd,380,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
porsche-macan-4s-2026,Porsche,Macan,2026,Macan 4S,suv,5,94000,EUR,545,wltp,94,nmc,,270,21,awd,380,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
porsche-macan-turbo-2024,Porsche,Macan,2024,Macan Turbo,suv,5,106400,EUR,552,wltp,94,nmc,,270,21,awd,470,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
porsche-macan-turbo-2025,Porsche,Macan,2025,Macan Turbo,suv,5,106400,EUR,552,wltp,94,nmc,,270,21,awd,470,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
porsche-macan-turbo-2026,Porsche,Macan,2026,Macan Turbo,suv,5,106400,EUR,552,wltp,94,nmc,,270,21,awd,470,,,,4784,1938,1622,2893,,,,,,11,ccs,,,,
audi-q4-etron-35-2024,audi,Q4 e-tron,2024,35,suv,5,45600,EUR,355,wltp,52,nmc,153,125,,rwd,125,,,,4588,1865,1632,2764,,520,,,,11,ccs,,,,
audi-q4-etron-45-2024,audi,Q4 e-tron,2024,45,suv,5,52950,EUR,551,wltp,77,nmc,153,135,,rwd,210,,,,4588,1865,1632,2764,,520,,,,11,ccs,,,,
audi-q4-etron-45-quattro-2024,audi,Q4 e-tron,2024,45 quattro,suv,5,57000,EUR,522,wltp,77,nmc,153,135,,awd,195,,,,4588,1865,1632,2764,,,,,2135,11,ccs,,,,
audi-q4-etron-55-quattro-2024,audi,Q4 e-tron,2024,55 quattro,suv,5,61500,EUR,505,wltp,77,nmc,161,175,,awd,250,,,,4588,1865,1632,2764,,520,,,,11,ccs,,,,
audi-q4-etron-35-2025,audi,Q4 e-tron,2025,35,suv,5,45600,EUR,355,wltp,52,nmc,153,125,,rwd,125,,,,4588,1865,1632,2764,,520,,,,11,ccs,,,,
audi-q4-etron-45-2025,audi,Q4 e-tron,2025,45,suv,5,52950,EUR,551,wltp,77,nmc,153,135,,rwd,210,,,,4588,1865,1632,2764,,520,,,,11,ccs,,,,
audi-q4-etron-45-quattro-2025,audi,Q4 e-tron,2025,45 quattro,suv,5,57000,EUR,522,wltp,77,nmc,153,135,,awd,195,,,,4588,1865,1632,2764,,520,,,,11,ccs,,,,
audi-q4-etron-55-quattro-2025,audi,Q4 e-tron,2025,55 quattro,suv,5,61500,EUR,505,wltp,77,nmc,161,175,,awd,250,,,,4588,1865,1632,2764,,520,,,,11,ccs,,,,
audi-q4-etron-sportback-35-2024,audi,Q4 Sportback e-tron,2024,35,crossover,5,47600,EUR,365,wltp,52,nmc,153,125,,rwd,125,,,,4588,1865,1567,2764,,535,,,,11,ccs,,,,
audi-q4-etron-sportback-45-2024,audi,Q4 Sportback e-tron,2024,45,crossover,5,54950,EUR,553,wltp,77,nmc,153,135,,rwd,210,,,,4588,1865,1567,2764,,535,,,,11,ccs,,,,
audi-q4-etron-sportback-45-quattro-2024,audi,Q4 Sportback e-tron,2024,45 quattro,crossover,5,59000,EUR,515,wltp,77,nmc,153,135,,awd,195,,,,4588,1865,1567,2764,,535,,,,11,ccs,,,,
audi-q4-etron-sportback-55-quattro-2024,audi,Q4 Sportback e-tron,2024,55 quattro,crossover,5,63500,EUR,505,wltp,77,nmc,161,175,,awd,250,,,,4588,1865,1567,2764,,535,,,,11,ccs,,,,
audi-q4-etron-sportback-35-2025,audi,Q4 Sportback e-tron,2025,35,crossover,5,47600,EUR,365,wltp,52,nmc,153,125,,rwd,125,,,,4588,1865,1567,2764,,535,,,,11,ccs,,,,
audi-q4-etron-sportback-45-2025,audi,Q4 Sportback e-tron,2025,45,crossover,5,54950,EUR,553,wltp,77,nmc,153,135,,rwd,210,,,,4588,1865,1567,2764,,535,,,,11,ccs,,,,
audi-q4-etron-sportback-45-quattro-2025,audi,Q4 Sportback e-tron,2025,45 quattro,crossover,5,59000,EUR,515,wltp,77,nmc,153,135,,awd,195,,,,4588,1865,1567,2764,,535,,,,11,ccs,,,,
audi-q4-etron-sportback-55-quattro-2025,audi,Q4 Sportback e-tron,2025,55 quattro,crossover,5,63500,EUR,505,wltp,77,nmc,161,175,,awd,250,,,,4588,1865,1567,2764,,535,,,,11,ccs,,,,
audi-q6-etron-performance-2024,audi,Q6 e-tron,2024,performance,suv,5,68800,EUR,641,wltp,94.9,nmc,148,270,21,rwd,215,,,,4771,1939,1648,2899,,526,,,2175,22,ccs,,,,
audi-q6-etron-quattro-2024,audi,Q6 e-tron,2024,quattro,suv,5,74700,EUR,625,wltp,94.9,nmc,156,270,21,awd,285,,,,4771,1939,1648,2899,,526,,,,22,ccs,,,,
audi-q6-etron-sq6-2024,audi,Q6 e-tron,2024,sq6,suv,5,93800,EUR,615,wltp,94.9,nmc,,270,21,awd,360,,,,4771,1939,1648,2899,,526,,,,22,ccs,,,,
audi-q6-etron-performance-2025,audi,Q6 e-tron,2025,performance,suv,5,68800,EUR,641,wltp,94.9,nmc,148,270,21,rwd,215,,,,4771,1939,1648,2899,,526,,,2175,22,ccs,,,,
audi-q6-etron-quattro-2025,audi,Q6 e-tron,2025,quattro,suv,5,74700,EUR,625,wltp,94.9,nmc,156,270,21,awd,285,,,,4771,1939,1648,2899,,526,,,,22,ccs,,,,
audi-q6-etron-sq6-2025,audi,Q6 e-tron,2025,sq6,suv,5,93800,EUR,615,wltp,94.9,nmc,,270,21,awd,360,,,,4771,1939,1648,2899,,526,,,,22,ccs,,,,
audi-q6-etron-performance-2026,audi,Q6 e-tron,2026,performance,suv,5,68800,EUR,641,wltp,94.9,nmc,148,270,21,rwd,215,,,,4771,1939,1648,2899,,526,,,2175,22,ccs,,,,
audi-q6-etron-quattro-2026,audi,Q6 e-tron,2026,quattro,suv,5,74700,EUR,625,wltp,94.9,nmc,156,270,21,awd,285,,,,4771,1939,1648,2899,,526,,,,22,ccs,,,,
audi-q6-etron-sq6-2026,audi,Q6 e-tron,2026,sq6,suv,5,93800,EUR,615,wltp,94.9,nmc,,270,21,awd,360,,,,4771,1939,1648,2899,,526,,,,22,ccs,,,,
audi-q6-etron-sportback-performance-2025,audi,Q6 Sportback e-tron,2025,performance,crossover,5,71000,EUR,640,wltp,94.9,nmc,148,270,21,rwd,215,,,,4771,1939,1599,2899,,,,,,22,ccs,,,,
audi-q6-etron-sportback-quattro-2025,audi,Q6 Sportback e-tron,2025,quattro,crossover,5,76700,EUR,625,wltp,94.9,nmc,156,270,21,awd,285,,,,4771,1939,1599,2899,,,,,,22,ccs,,,,
audi-q6-etron-sportback-sq6-2025,audi,Q6 Sportback e-tron,2025,sq6,crossover,5,95800,EUR,625,wltp,94.9,nmc,,270,21,awd,360,,,,4771,1939,1599,2899,,,,,,22,ccs,,,,
audi-q6-etron-sportback-performance-2026,audi,Q6 Sportback e-tron,2026,performance,crossover,5,71000,EUR,640,wltp,94.9,nmc,148,270,21,rwd,215,,,,4771,1939,1599,2899,,,,,,22,ccs,,,,
audi-q6-etron-sportback-quattro-2026,audi,Q6 Sportback e-tron,2026,quattro,crossover,5,76700,EUR,625,wltp,94.9,nmc,156,270,21,awd,285,,,,4771,1939,1599,2899,,,,,,22,ccs,,,,
audi-q6-etron-sportback-sq6-2026,audi,Q6 Sportback e-tron,2026,sq6,crossover,5,95800,EUR,625,wltp,94.9,nmc,,270,21,awd,360,,,,4771,1939,1599,2899,,,,,,22,ccs,,,,
audi-q8-etron-50-quattro-2024,audi,Q8 e-tron,2024,50 quattro,suv,5,74400,EUR,491,wltp,89,nmc,185,150,31,awd,230,,,,4915,1935,1629,2928,,569,,,,11,ccs,,,,
audi-q8-etron-55-quattro-2024,audi,Q8 e-tron,2024,55 quattro,suv,5,87600,EUR,582,wltp,106,nmc,188,170,31,awd,300,,,,4915,1935,1629,2928,,569,,,,11,ccs,,,,
audi-q8-etron-sq8-2024,audi,Q8 e-tron,2024,sq8,suv,5,107000,EUR,513,wltp,106,nmc,217,170,,awd,370,,,,4915,1935,1629,2928,,569,,,,11,ccs,,,,
audi-q8-etron-sportback-50-quattro-2024,audi,Q8 Sportback e-tron,2024,50 quattro,crossover,5,77000,EUR,505,wltp,89,nmc,185,150,31,awd,230,,,,4915,1935,1629,2928,,,,,,11,ccs,,,,
audi-q8-etron-sportback-55-quattro-2024,audi,Q8 Sportback e-tron,2024,55 quattro,crossover,5,90600,EUR,600,wltp,106,nmc,188,170,31,awd,300,,,,4915,1935,1629,2928,,,,,,11,ccs,,,,
audi-q8-etron-sportback-sq8-2024,audi,Q8 Sportback e-tron,2024,sq8,crossover,5,110000,EUR,530,wltp,106,nmc,217,170,,awd,370,,,,4915,1935,1629,2928,,,,,,11,ccs,,,,
audi-etron-gt-quattro-2025,audi,e-tron GT,2025,quattro,sedan,4,115000,EUR,609,wltp,97,nmc,159,320,18,awd,408,,,,4990,1964,1395,2900,,,,,,22,ccs,,,,
audi-etron-gt-s-2025,audi,e-tron GT,2025,s,sedan,4,126000,EUR,609,wltp,97,nmc,,320,18,awd,435,,,,4990,1964,1395,2900,,,,,,22,ccs,,,,
audi-etron-gt-rs-2025,audi,e-tron GT,2025,rs,sedan,4,147500,EUR,590,wltp,97,nmc,,320,18,awd,630,,,,4990,1964,1395,2900,,,,,,22,ccs,,,,
audi-etron-gt-rs-performance-2025,audi,e-tron GT,2025,rs-performance,sedan,4,160500,EUR,570,wltp,97,nmc,,320,18,awd,680,,,,4990,1964,1395,2900,,,,,,22,ccs,,,,
audi-etron-gt-quattro-2026,audi,e-tron GT,2026,quattro,sedan,4,115000,EUR,609,wltp,97,nmc,159,320,18,awd,408,,,,4990,1964,1395,2900,,,,,,22,ccs,,,,
audi-etron-gt-s-2026,audi,e-tron GT,2026,s,sedan,4,126000,EUR,609,wltp,97,nmc,,320,18,awd,435,,,,4990,1964,1395,2900,,,,,,22,ccs,,,,
audi-etron-gt-rs-2026,audi,e-tron GT,2026,rs,sedan,4,147500,EUR,590,wltp,97,nmc,,320,18,awd,630,,,,4990,1964,1395,2900,,,,,,22,ccs,,,,
audi-etron-gt-rs-performance-2026,audi,e-tron GT,2026,rs-performance,sedan,4,160500,EUR,570,wltp,97,nmc,,320,18,awd,680,,,,4990,1964,1395,2900,,,,,,22,ccs,,,,
audi-a6-etron-sportback-base-2025,audi,A6 e-tron Sportback,2025,base,sedan,5,68000,EUR,620,wltp,77,nmc,139,270,21,rwd,210,,,,4928,1923,1457,2946,,502,,,2150,22,ccs,,,,
audi-a6-etron-sportback-performance-2025,audi,A6 e-tron Sportback,2025,performance,sedan,5,76000,EUR,750,wltp,94.9,nmc,130,270,21,rwd,270,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-etron-sportback-quattro-2025,audi,A6 e-tron Sportback,2025,quattro,sedan,5,82000,EUR,710,wltp,94.9,nmc,130,270,21,awd,285,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-etron-sportback-s6-2025,audi,A6 e-tron Sportback,2025,s6,sedan,5,104000,EUR,620,wltp,94.9,nmc,,270,21,awd,370,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-etron-sportback-base-2026,audi,A6 e-tron Sportback,2026,base,sedan,5,68000,EUR,620,wltp,77,nmc,139,270,21,rwd,210,,,,4928,1923,1457,2946,,502,,,2150,22,ccs,,,,
audi-a6-etron-sportback-performance-2026,audi,A6 e-tron Sportback,2026,performance,sedan,5,76000,EUR,750,wltp,94.9,nmc,130,270,21,rwd,270,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-etron-sportback-quattro-2026,audi,A6 e-tron Sportback,2026,quattro,sedan,5,82000,EUR,710,wltp,94.9,nmc,130,270,21,awd,285,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-etron-sportback-s6-2026,audi,A6 e-tron Sportback,2026,s6,sedan,5,104000,EUR,620,wltp,94.9,nmc,,270,21,awd,370,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-avant-etron-base-2025,audi,A6 Avant e-tron,2025,base,sedan,5,70000,EUR,600,wltp,77,nmc,139,270,21,rwd,210,,,,4928,1923,1457,2946,,502,,,2150,22,ccs,,,,
audi-a6-avant-etron-performance-2025,audi,A6 Avant e-tron,2025,performance,sedan,5,78000,EUR,735,wltp,94.9,nmc,130,270,21,rwd,270,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-avant-etron-quattro-2025,audi,A6 Avant e-tron,2025,quattro,sedan,5,84000,EUR,700,wltp,94.9,nmc,130,270,21,awd,285,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-avant-etron-s6-2025,audi,A6 Avant e-tron,2025,s6,sedan,5,106000,EUR,610,wltp,94.9,nmc,,270,21,awd,370,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-avant-etron-base-2026,audi,A6 Avant e-tron,2026,base,sedan,5,70000,EUR,600,wltp,77,nmc,139,270,21,rwd,210,,,,4928,1923,1457,2946,,502,,,2150,22,ccs,,,,
audi-a6-avant-etron-performance-2026,audi,A6 Avant e-tron,2026,performance,sedan,5,78000,EUR,735,wltp,94.9,nmc,130,270,21,rwd,270,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-avant-etron-quattro-2026,audi,A6 Avant e-tron,2026,quattro,sedan,5,84000,EUR,700,wltp,94.9,nmc,130,270,21,awd,285,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
audi-a6-avant-etron-s6-2026,audi,A6 Avant e-tron,2026,s6,sedan,5,106000,EUR,610,wltp,94.9,nmc,,270,21,awd,370,,,,4928,1923,1457,2946,,502,,,,22,ccs,,,,
bmw-i4-edrive35-2024,BMW,i4,2024,eDrive35,sedan,5,53900,EUR,471,wltp,66,nmc,144,180,,rwd,210,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-edrive40-2024,BMW,i4,2024,eDrive40,sedan,5,57900,EUR,550,wltp,81.2,nmc,150,205,,rwd,250,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-xdrive40-2024,BMW,i4,2024,xDrive40,sedan,5,62300,EUR,508,wltp,81.2,nmc,162,205,,awd,295,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-m50-2024,BMW,i4,2024,M50,sedan,5,74900,EUR,456,wltp,81.2,nmc,,205,,awd,400,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-edrive35-2025,BMW,i4,2025,eDrive35,sedan,5,53900,EUR,471,wltp,66,nmc,144,180,,rwd,210,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-edrive40-2025,BMW,i4,2025,eDrive40,sedan,5,57900,EUR,550,wltp,81.2,nmc,150,205,,rwd,250,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-xdrive40-2025,BMW,i4,2025,xDrive40,sedan,5,62300,EUR,508,wltp,81.2,nmc,162,205,,awd,295,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-m50-2025,BMW,i4,2025,M50,sedan,5,74900,EUR,456,wltp,81.2,nmc,,205,,awd,400,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-edrive35-2026,BMW,i4,2026,eDrive35,sedan,5,53900,EUR,471,wltp,66,nmc,144,180,,rwd,210,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-edrive40-2026,BMW,i4,2026,eDrive40,sedan,5,57900,EUR,550,wltp,81.2,nmc,150,205,,rwd,250,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-xdrive40-2026,BMW,i4,2026,xDrive40,sedan,5,62300,EUR,508,wltp,81.2,nmc,162,205,,awd,295,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i4-m60-2026,BMW,i4,2026,M60,sedan,5,72900,EUR,492,wltp,81.2,nmc,,205,,awd,435,,,,4783,1852,1448,2856,,470,,,,11,ccs,,,,
bmw-i5-edrive40-2024,BMW,i5,2024,eDrive40,sedan,5,63900,EUR,534,wltp,84.3,nmc,157,205,,rwd,250,,,,4959,1900,1505,2995,,490,,,,11,ccs,,,,
bmw-i5-xdrive40-2024,BMW,i5,2024,xDrive40,sedan,5,71200,EUR,500,wltp,84.3,nmc,,205,,awd,290,,,,4959,1900,1505,2995,,490,,,,11,ccs,,,,
bmw-i5-m60-2024,BMW,i5,2024,M60,sedan,5,90000,EUR,468,wltp,84.3,nmc,181,205,,awd,442,,,,4959,1900,1505,2995,,490,,,,11,ccs,,,,
bmw-i5-edrive40-2025,BMW,i5,2025,eDrive40,sedan,5,63900,EUR,534,wltp,84.3,nmc,157,205,,rwd,250,,,,4959,1900,1505,2995,,490,,,,11,ccs,,,,
bmw-i5-xdrive40-2025,BMW,i5,2025,xDrive40,sedan,5,71200,EUR,500,wltp,84.3,nmc,,205,,awd,290,,,,4959,1900,1505,2995,,490,,,,11,ccs,,,,
bmw-i5-m60-2025,BMW,i5,2025,M60,sedan,5,90000,EUR,468,wltp,84.3,nmc,181,205,,awd,442,,,,4959,1900,1505,2995,,490,,,,11,ccs,,,,
bmw-i5-edrive40-2026,BMW,i5,2026,eDrive40,sedan,5,63900,EUR,534,wltp,84.3,nmc,157,205,,rwd,250,,,,4959,1900,1505,2995,,490,,,,11,ccs,,,,
bmw-i5-xdrive40-2026,BMW,i5,2026,xDrive40,sedan,5,71200,EUR,500,wltp,84.3,nmc,,205,,awd,290,,,,4959,1900,1505,2995,,490,,,,11,ccs,,,,
bmw-i5-m60-2026,BMW,i5,2026,M60,sedan,5,90000,EUR,468,wltp,84.3,nmc,181,205,,awd,442,,,,4959,1900,1505,2995,,490,,,,11,ccs,,,,
bmw-i5-touring-edrive40-2024,BMW,i5 Touring,2024,eDrive40,sedan,5,72200,EUR,521,wltp,84.3,nmc,157,205,,rwd,250,,,,4959,1900,1515,2995,,570,,,,11,ccs,,,,
bmw-i5-touring-xdrive40-2024,BMW,i5 Touring,2024,xDrive40,sedan,5,79200,EUR,485,wltp,84.3,nmc,,205,,awd,290,,,,4959,1900,1515,2995,,570,,,,11,ccs,,,,
bmw-i5-touring-m60-2024,BMW,i5 Touring,2024,M60,sedan,5,101500,EUR,483,wltp,84.3,nmc,181,205,,awd,442,,,,4959,1900,1515,2995,,570,,,,11,ccs,,,,
bmw-i5-touring-edrive40-2025,BMW,i5 Touring,2025,eDrive40,sedan,5,72200,EUR,521,wltp,84.3,nmc,157,205,,rwd,250,,,,4959,1900,1515,2995,,570,,,,11,ccs,,,,
bmw-i5-touring-xdrive40-2025,BMW,i5 Touring,2025,xDrive40,sedan,5,79200,EUR,485,wltp,84.3,nmc,,205,,awd,290,,,,4959,1900,1515,2995,,570,,,,11,ccs,,,,
bmw-i5-touring-m60-2025,BMW,i5 Touring,2025,M60,sedan,5,101500,EUR,483,wltp,84.3,nmc,181,205,,awd,442,,,,4959,1900,1515,2995,,570,,,,11,ccs,,,,
bmw-i5-touring-edrive40-2026,BMW,i5 Touring,2026,eDrive40,sedan,5,72200,EUR,521,wltp,84.3,nmc,157,205,,rwd,250,,,,4959,1900,1515,2995,,570,,,,11,ccs,,,,
bmw-i5-touring-xdrive40-2026,BMW,i5 Touring,2026,xDrive40,sedan,5,79200,EUR,485,wltp,84.3,nmc,,205,,awd,290,,,,4959,1900,1515,2995,,570,,,,11,ccs,,,,
bmw-i5-touring-m60-2026,BMW,i5 Touring,2026,M60,sedan,5,101500,EUR,483,wltp,84.3,nmc,181,205,,awd,442,,,,4959,1900,1515,2995,,570,,,,11,ccs,,,,
bmw-i7-edrive50-2024,BMW,i7,2024,eDrive50,sedan,5,109900,EUR,555,wltp,101.7,nmc,183,195,,rwd,335,,,,5391,1950,1544,3215,,500,,,,22,ccs,,,,
bmw-i7-xdrive60-2024,BMW,i7,2024,xDrive60,sedan,5,128957,EUR,540,wltp,101.7,nmc,194,195,,awd,400,,,,5391,1950,1544,3215,,500,,,,22,ccs,,,,
bmw-i7-m70-2024,BMW,i7,2024,M70,sedan,5,149210,EUR,488,wltp,101.7,nmc,,195,,awd,485,,,,5391,1950,1544,3215,,500,,,,22,ccs,,,,
bmw-i7-edrive50-2025,BMW,i7,2025,eDrive50,sedan,5,109900,EUR,555,wltp,101.7,nmc,183,195,,rwd,335,,,,5391,1950,1544,3215,,500,,,,22,ccs,,,,
bmw-i7-xdrive60-2025,BMW,i7,2025,xDrive60,sedan,5,128957,EUR,540,wltp,101.7,nmc,194,195,,awd,400,,,,5391,1950,1544,3215,,500,,,,22,ccs,,,,
bmw-i7-m70-2025,BMW,i7,2025,M70,sedan,5,149210,EUR,488,wltp,101.7,nmc,,195,,awd,485,,,,5391,1950,1544,3215,,500,,,,22,ccs,,,,
bmw-i7-edrive50-2026,BMW,i7,2026,eDrive50,sedan,5,109900,EUR,555,wltp,101.7,nmc,183,195,,rwd,335,,,,5391,1950,1544,3215,,500,,,,22,ccs,,,,
bmw-i7-xdrive60-2026,BMW,i7,2026,xDrive60,sedan,5,128957,EUR,540,wltp,101.7,nmc,194,195,,awd,400,,,,5391,1950,1544,3215,,500,,,,22,ccs,,,,
bmw-i7-m70-2026,BMW,i7,2026,M70,sedan,5,149210,EUR,488,wltp,101.7,nmc,,195,,awd,485,,,,5391,1950,1544,3215,,500,,,,22,ccs,,,,
bmw-ix-xdrive40-2024,BMW,iX,2024,xDrive40,suv,5,77300,EUR,399,wltp,71,nmc,188,150,,awd,240,,,,4953,1967,1696,3000,,500,,,,11,ccs,,,,
bmw-ix-xdrive50-2024,BMW,iX,2024,xDrive50,suv,5,98000,EUR,591,wltp,111.5,nmc,189,200,,awd,385,,,,4953,1967,1696,3000,,500,,,,11,ccs,,,,
bmw-ix-m60-2024,BMW,iX,2024,M60,suv,5,131000,EUR,533,wltp,111.5,nmc,,200,,awd,455,,,,4953,1967,1696,3000,,500,,,,11,ccs,,,,
bmw-ix-xdrive45-2025,BMW,iX,2025,xDrive45,suv,5,83500,EUR,546,wltp,100.1,nmc,,195,,awd,300,,,,4953,1967,1696,3000,,500,,,,11,ccs,,,,
bmw-ix-xdrive60-2025,BMW,iX,2025,xDrive60,suv,5,103000,EUR,641,wltp,109.1,nmc,,205,,awd,400,,,,4953,1967,1696,3000,,500,,,,11,ccs,,,,
bmw-ix-m70-2025,BMW,iX,2025,M70,suv,5,141000,EUR,523,wltp,108.8,nmc,,200,,awd,485,,,,4953,1967,1696,3000,,500,,,,11,ccs,,,,
bmw-ix-xdrive45-2026,BMW,iX,2026,xDrive45,suv,5,83500,EUR,546,wltp,100.1,nmc,,195,,awd,300,,,,4953,1967,1696,3000,,500,,,,11,ccs,,,,
bmw-ix-xdrive60-2026,BMW,iX,2026,xDrive60,suv,5,103000,EUR,641,wltp,109.1,nmc,,205,,awd,400,,,,4953,1967,1696,3000,,500,,,,11,ccs,,,,
bmw-ix-m70-2026,BMW,iX,2026,M70,suv,5,141000,EUR,523,wltp,108.8,nmc,,200,,awd,485,,,,4953,1967,1696,3000,,500,,,,11,ccs,,,,
bmw-ix1-edrive20-2024,BMW,iX1,2024,eDrive20,crossover,5,44900,EUR,453,wltp,64.8,nmc,147,130,,fwd,150,,,,4500,1845,1616,2692,,438,,,,11,ccs,,,,
bmw-ix1-xdrive30-2024,BMW,iX1,2024,xDrive30,crossover,5,49900,EUR,438,wltp,64.8,nmc,158,130,,awd,230,,,,4500,1845,1616,2692,,438,,,,11,ccs,,,,
bmw-ix1-edrive20-2026,BMW,iX1,2026,eDrive20,crossover,5,44900,EUR,514,wltp,64.8,nmc,147,130,,fwd,150,,,,4500,1845,1616,2692,,438,,,,11,ccs,,,,
bmw-ix1-xdrive30-2026,BMW,iX1,2026,xDrive30,crossover,5,52300,EUR,466,wltp,64.8,nmc,158,130,,awd,230,,,,4500,1845,1616,2692,,438,,,,11,ccs,,,,
bmw-ix2-edrive20-2024,BMW,iX2,2024,eDrive20,crossover,5,49900,EUR,478,wltp,64.8,nmc,147,130,,fwd,150,,,,4554,1845,1570,2692,,525,,,,11,ccs,,,,
bmw-ix2-xdrive30-2024,BMW,iX2,2024,xDrive30,crossover,5,57500,EUR,433,wltp,64.8,nmc,158,130,,awd,230,,,,4554,1845,1570,2692,,525,,,,11,ccs,,,,
bmw-ix2-edrive20-2025,BMW,iX2,2025,eDrive20,crossover,5,49900,EUR,478,wltp,64.8,nmc,147,130,,fwd,150,,,,4554,1845,1570,2692,,525,,,,11,ccs,,,,
bmw-ix2-xdrive30-2025,BMW,iX2,2025,xDrive30,crossover,5,57500,EUR,433,wltp,64.8,nmc,158,130,,awd,230,,,,4554,1845,1570,2692,,525,,,,11,ccs,,,,
bmw-ix2-edrive20-2026,BMW,iX2,2026,eDrive20,crossover,5,49900,EUR,512,wltp,64.8,nmc,147,130,,fwd,150,,,,4554,1845,1570,2692,,525,,,,11,ccs,,,,
bmw-ix2-xdrive30-2026,BMW,iX2,2026,xDrive30,crossover,5,57500,EUR,477,wltp,64.8,nmc,158,130,,awd,230,,,,4554,1845,1570,2692,,525,,,,11,ccs,,,,
